DOI,author,censored,date,html_views,pdf_views,title
https://doi.org/10.1017/S0305741000050335,Jon Sigurdson,0,April 1972,0,9,Rural Industry—A Traveller's View
https://doi.org/10.1017/S0305741006000841,Matthew Chew,0,March 2007,1,111,"Contemporary Re-emergence of the Qipao: Political Nationalism, Cultural Production and Popular Consumption of a Traditional Chinese Dress"
https://doi.org/10.1017/S0305741000013977,Marc Blecher,0,September 1993,0,5,Chinese Communism
https://doi.org/10.1017/S0305741000042600,undefined Josef and Lynn Silverstein,0,September 1978,0,3,David Marshall and Jewish Emigration from China
https://doi.org/10.1017/S0305741004350290,Hugh D. R. Baker,0,June 2004,0,27,"The Fall of Hong Kong: Britain, China and the Japanese Occupation"
https://doi.org/10.1017/S0305741009000198,Chao Xi,0,March 2009,2,24,Large Chinese State-Owned Enterprises: Corporatization and Strategic Development
https://doi.org/10.1017/S0305741007002305,William Hurst,0,December 2007,0,22,Against the Law: Labor Protests in China's Rustbelt and Sunbelt
https://doi.org/10.1017/S0305741000010614,Adrian Hsia,0,March 1971,0,1,"Groβe Mauer, Groβe Methode"
https://doi.org/10.1017/S0305741000040224,Le-Yin Zhang,0,March 1999,0,41,"Chinese Central-provincial Fiscal Relationships, Budgetary Decline and the Impact of the 1994 Fiscal Reform: An Evaluation*"
https://doi.org/10.1017/S0305741016000606,Emilian Kavalski (a1),0,June 2016,7,221,Relationality and Its Chinese Characteristics
https://doi.org/10.1017/S0305741000013655,Hugh D. R. Baker,0,March 1990,0,5,"Daughters of the Canton Delta: Marriage Patterns and Economic Strategies in South China, 1860–1930"
https://doi.org/10.1017/S0305741000045057,June Teufel Dreyer,0,June 1996,0,5,The New Officer Corps: Implications for the Future
https://doi.org/10.1017/S0305741011000154,Gordon C. K. Cheung,0,March 2011,2,26,Chinese Family Business and the Equal Inheritance System: Unravelling the Myth
https://doi.org/10.1017/S0305741000028320,Richard M. Pfeffer,0,October 1966,0,5,"Contracts in China Revisited, With a Focus on Agriculture, 1949–63*"
https://doi.org/10.1017/S0305741000006354,J. L. Nichols,0,September 1971,0,2,The Government and Politics of Communist China
https://doi.org/10.1017/S0305741000044854,Marianne Bastid,0,September 1970,0,9,Education in Communist China
https://doi.org/10.1017/S0305741009000113,Michael Schoenhals,1,March 2009,2,125,"Jiyi (记忆, Remembrance)"
https://doi.org/10.1017/S0305741013001070,Seung-Youn Oh (a1),0,December 2013,6,122,Fragmented Liberalization in the Chinese Automotive Industry: The Political Logic behind Beijing Hyundai's Success in the Chinese Market*
https://doi.org/10.1017/S0305741000034792,Bruce J. Esposito,0,January 1970,0,4,Economic Trends in Communist China
https://doi.org/10.1017/S0305741000031751,Frederick C. Teiwes,0,March 1976,0,15,The Origins of Rectification: Inner–Party Purges and Education before Liberation
https://doi.org/10.1017/S0305741016000370,Bin Xu (a1),0,June 2016,17,367,Moral Performance and Cultural Governance in China: The Compassionate Politics of Disasters
https://doi.org/10.1017/S0305741000041047,Monte R. Bullard,0,June 1992,0,5,Party-Military Relations in the PRC and Taiwan: Paradoxes of Control
https://doi.org/10.1017/S0305741000000138,Richard Harris,0,March 1982,0,3,China's Global Role
https://doi.org/10.1017/S0305741005290598,Feng Chen,0,December 2005,0,8,Labor Dispute Resolution in China: Implications for Labor Rights and Legal Reform
https://doi.org/10.1017/S0305741000050712,Gaye Christoffersen,0,December 1996,0,3,"Gas and Oil in Northeast Asia: Policies, Projects and Prospects"
https://doi.org/10.1017/S0305741000028721,David A. Wilson,0,July 1967,0,7,"China, Thailand and the Spirit of Bandung (Part II)"
https://doi.org/10.1017/S0305741015000016,Yihan Xiong (a1),0,March 2015,19,268,The Broken Ladder: Why Education Provides No Upward Mobility for Migrant Children in China*
https://doi.org/10.1017/S0305741000010675,Stuart R. Schram,0,June 1971,0,32,"Mao Tse-tung and the Theory of the Permanent Revolution, 1958–69"
https://doi.org/10.1017/S0305741000051456,Steven I. Levine,0,December 1998,0,7,"The Roles of the United States, Russia, and China in the New World Order"
https://doi.org/10.1017/S0305741009990968,David Shambaugh,0,December 2009,1,37,The China Quarterly and Contemporary China Studies
https://doi.org/10.1017/S0305741000034251,Hans van de Ven,0,March 1994,0,6,Time for Telling Truth is Running Out: Conversations with Zhang Shefu
https://doi.org/10.1017/S0305741000031611,Gregory Lee,0,December 1990,0,2,"La Littérature Chinoise Contemporaine–Tradition et Modernité: le Collogue d'Aix-en-Provence, le 8 Juin 1988"
https://doi.org/10.1017/S0305741007002019,Sebastian Veg,0,September 2007,0,11,Remolding and Resistance among Writers of the Chinese Prison Camp: Disciplined and Published
https://doi.org/10.1017/S0305741006000518,Robert Ash,0,December 2006,0,55,"Squeezing the Peasants: Grain Extraction, Food Consumption and Rural Living Standards in Mao's China"
https://doi.org/10.1017/S0305741000008973,Y. C. Jao,0,June 1990,0,1,Building Prosperity: A Five-Part Economic Strategy for Hong Kong's Future
https://doi.org/10.1017/S0305741000013345,undefined V. C. F.,0,June 1966,0,2,China's Urban Communes
https://doi.org/10.1017/S0009443901440599,Axel Schneider,0,December 2001,0,4,Fu Ssu-nien
https://doi.org/10.1017/S030574100002141X,John Erickson,0,September 1963,0,2,Unity and Contradition
https://doi.org/10.1017/S0305741000031192,Choon-Heng Leong,0,September 1991,0,15,The Spirit of Chinese Capitalism
https://doi.org/10.1017/S0009443902330122,Ralph W. Huenemann,0,March 2002,0,1,Wings for an Embattled China
https://doi.org/10.1017/S030574100001599X,John F. Copper,0,March 1985,0,3,China at the Center: 300 Years of Foreign Policy
https://doi.org/10.1017/S0305741010000585,James Leibold (a1),0,September 2010,15,118,More Than a Category: Han Supremacism on the Chinese Internet
https://doi.org/10.1017/S0305741000042983,Colin Mackerras,0,October 1970,0,3,"Chung-kuo ta-lu ti hsi-chü kai-ke, 1942–67 (Drama Reform on the Chinese Mainland, 1942–1967)"
https://doi.org/10.1017/S0305741000029015,John Gittings,0,September 1981,0,7,"Yenan and the Great Powers: The Origins of Chinese Communist Foreign Policy, 1944–1946"
https://doi.org/10.1017/S0305741000029180,Dwight H. Perkins,0,April 1967,0,46,Economic Growth in China and the Cultural Revolution (1960—April 1967)*
https://doi.org/10.1017/S030574100002782X,William E. Griffith,0,January 1966,0,16,"Sino-Soviet Relations, 1964–1965*"
https://doi.org/10.1017/S0305741000014259,Margaret M. Pearson,0,September 1993,0,2,Advances in Chinese Industrial Studies Vol 2: The Changing Nature of Management in China
https://doi.org/10.1017/S0305741000034810,Bruce Burton,0,January 1970,0,2,The India-China Border: A Reappraisal
https://doi.org/10.1017/S0305741000051766,Kay Möller,0,September 1996,0,35,Germany and China: A Continental Temptation
https://doi.org/10.1017/S0305741000004215,T. H. Barrett,0,March 2000,0,4,"Buddhism in Taiwan: Religion and the State, 1660–1990"
https://doi.org/10.1017/S0305741005350594,Barry Sautman,0,December 2005,0,3,A Tibetan Revolutionary: The Political Life and Times of Bapa Phuntso Wangye
https://doi.org/10.1017/S0305741000037711,John Wilson Lewis,0,December 1976,0,3,China's Nuclear and Political Strategy
https://doi.org/10.1017/S0305741000033051,C. D. Alison Bailey,0,March 1995,0,6,Inside Out: Modernism and Postmodernism in Chinese Literary Culture
https://doi.org/10.1017/S0305741000005245,Li Xiaoping,0,June 1991,0,29,The Chinese Television System and Television News
https://doi.org/10.1017/S0305741010000032,Cynthia J. Arnson,0,March 2010,2,19,China in Latin America: The Whats and WhereforesEllis R
https://doi.org/10.1017/S0305741000053108,Mary S. Erbaugh,0,December 1994,0,7,"The Highlanders of Central China: A History, 1895–1937"
https://doi.org/10.1017/S0305741000035062,Lucian W. Pye,0,June 1995,0,10,Chinese Politics in the Late Deng Era
https://doi.org/10.1017/S0305741000005476,Steve Tsang,0,June 1991,0,5,Hong Kong Countdown
https://doi.org/10.1017/S0305741000027168,Gordon White,0,December 1987,0,7,"The Workers of Tianjin, 1900–1949"
https://doi.org/10.1017/S0305741000049997,Laurence J. C. Ma and Biao Xiang,0,September 1998,0,91,"Native Place, Migration and the Emergence of Peasant Enclaves in Beijing*"
https://doi.org/10.1017/S0305741016001296,Eric T. Schluessel,1,December 2016,21,181,Xinjiang and the Modern Chinese State Justin M
https://doi.org/10.1017/S0305741007002263,Jane Nolan,0,December 2007,0,10,Chinese Transnational Networks
https://doi.org/10.1017/S0305741000026072,Betty Feinberg,0,June 1961,0,3,Report on the AAAS Symposium
https://doi.org/10.1017/S0009443903350314,Leo F. Goodstadt,0,June 2003,0,9,The First Tung Chee-hwa Administration: The First Five Years of the Hong Kong Special Administrative Region
https://doi.org/10.1017/S0305741014001003,Jonathan Sullivan,0,September 2014,4,33,"Media in China, China in the Media: Processes, Strategies, Images and Identities"
https://doi.org/10.1017/S030574100003513X,Yanjie Bian,0,June 1995,0,14,"Gifts, Favors, and Banquets: The Art of Social Relationships in China"
https://doi.org/10.1017/S0009443901250438,Peter Zarrow,0,September 2001,0,6,A Place in the Sun: Marxism and Fascism in China's Long Revolution
https://doi.org/10.1017/S0305741005000044,Jens Damm,0,March 2005,1,95,"Same Sex Desire and Society in Taiwan, 1970–1987"
https://doi.org/10.1017/S030574100003455X,Jeffrey C. Kinkley,0,March 1994,0,4,Inside a Service Trade: Studies in Contemporary Chinese Prose
https://doi.org/10.1017/S0305741000035232,Lynn T. White,0,June 1995,0,3,"The Politics of China, 1949–1989"
https://doi.org/10.1017/S0305741009000083,"Xiajuan Guo, Yongnian Zheng and Lijun Yang",0,March 2009,2,49,Women's Participation in Village Autonomy in China: Evidence from Zhejiang Province
https://doi.org/10.1017/S0305741017000807,Michael Dillon,0,June 2017,5,31,"China's Porcelain Capital: The Rise, Fall and Reinvention of Ceramics in Jingdezhen "
https://doi.org/10.1017/S030574101100110X,Chris Bramall (a1),0,December 2011,15,71,"Agency and Famine in China's Sichuan Province, 1958–1962*"
https://doi.org/10.1017/S0009443902210621,David S. G. Goodman,0,December 2002,1,10,China and the Legacy of Deng Xiaoping: From Communist Revolution to Capitalist Evolution
https://doi.org/10.1017/S0305741000014120,Dru C. Gladney,1,September 1993,0,79,"The Ili Rebellion: The Moslem Challenge to Chinese Authority in Xinjiang, 1944–1949"
https://doi.org/10.1017/S0305741009000058,Anne-Marie Brady,0,March 2009,13,129,The Beijing Olympics as a Campaign of Mass Distraction
https://doi.org/10.1017/S0305741000030873,Gavan McCormack,0,September 1985,0,3,"Revolutionary Struggle in Manchuria: Chinese Communism and Soviet Interest, 1922–1945"
https://doi.org/10.1017/S0305741010000172,Rebecca E. Karl,0,March 2010,3,14,"The Mirage of China: Anti-Humanism, Narcissism and Corporeality of the Contemporary World"
https://doi.org/10.1017/S0305741013000325,Jakob A. Klein (a1),0,June 2013,10,103,Everyday Approaches to Food Safety in Kunming
https://doi.org/10.1017/S0009443903400120,R. D. Hill,0,March 2003,0,3,Chinese Populations in Contemporary Southeast Asian Societies: Regional Interdependence and International Influence
https://doi.org/10.1017/S0009443901000523,Wenfang Tang,0,December 2001,0,52,Political and Social Trends in the Post-Deng Urban China: Crisis or Stability
https://doi.org/10.1017/S0305741000038637,K. R. Walker,0,June 1986,0,3,"An Analytical and Empirical Investigation of Agriculture in Mainland China, 1952–1980"
https://doi.org/10.1017/S0305741000034354,Pitman B. Potter,0,March 1994,0,3,Law and Legality in China: The Testament of a China Watcher
https://doi.org/10.1017/S0305741000001752,Donald S. Zagoria,0,December 1961,0,3,Khrushchev's Attack on Albania and Sino-Soviet Relations
https://doi.org/10.1017/S0305741000044428,Beatrice S. Bartlett,0,March 1996,0,9,Ming History: An Introductory Guide to Research
https://doi.org/10.1017/S0305741014000307,Brian C.H. Fong (a1),0,March 2014,417,997,"The Partnership between the Chinese Government and Hong Kong's Capitalist Class: Implications for HKSAR Governance, 1997–2012"
https://doi.org/10.1017/S0305741011000464,Richard Louis Edmonds,0,June 2011,2,29,Politics of China's Environmental Protection: Problems and Progress
https://doi.org/10.1017/S0305741000020282,Brian Crozier,0,September 1962,0,4,Peking and the Laotian Crisis: A Further Appraisal
https://doi.org/10.1017/S0305741000025613,W. Klatt,0,September 1974,0,1,Economic Growth in China and India 1952–1970: A Comparative Appraisal
https://doi.org/10.1017/S0305741000043423,Rong Ma,0,September 1994,0,1,Cowboys and Cultivators: The Chinese of Inner Mongolia
https://doi.org/10.1017/S0305741000020257,A. M. Halpern,0,September 1962,0,4,Communist China's Foreign Policy: The Recent Phase*
https://doi.org/10.1017/S0305741000004926,Stephen Reglar,0,December 1995,0,4,The Beijing Massacre: Australian Responses
https://doi.org/10.1017/S0305741000051997,Steve Tsang,1,September 1996,0,118,China Since the Cultural Revolution: From Totalitarianism to Authoritarianism
https://doi.org/10.1017/S0305741016000990,Tamara Jacka,0,September 2016,3,70,Revisiting Gender Inequality: Perspectives from the People's Republic of China
https://doi.org/10.1017/S0305741014000319,Melanie Manion (a1),0,June 2014,13,313,Authoritarian Parochialism: Local Congressional Representation in China*
https://doi.org/10.1017/S0305741000031660,Shao-Chuan Leng,0,December 1990,0,4,"A Guide to the Laws, Regulations and Policies of the People's Republic of China on Foreign Trade and Investment"
https://doi.org/10.1017/S0305741000038091,Ursula Richter,0,December 1988,0,2,Die Chinapolitik des Deutschen Reiches 1871 bis 1945: Wirt-Schaft-Rüstung-Militär
https://doi.org/10.1017/S0305741006400242,THOMAS DUBOIS,0,June 2006,0,5,"The Cult of the Fox: Power, Gender, and Popular Religion in Late Imperial and Modern China"
https://doi.org/10.1017/S0305741000027296,Penelope Francks,0,December 1987,0,6,"Economic Imperialism in China: Silk Production and Exports, 1861-1932"
https://doi.org/10.1017/S0305741000016714,Keith Pratt,0,June 1983,0,2,A Song for One or Two: Music and the Concept of Art in Early China
https://doi.org/10.1017/S0305741006380101,Jean Michaud,0,March 2006,0,3,"Ethnic Distinctions, Local Meanings: Negotiating Cultural Identities in China"
https://doi.org/10.1017/S0305741000007244,G. William Skinner and Arthur P. Wolf,0,September 1975,0,97,Maurice Freedman (1920–75)
https://doi.org/10.1017/S0305741000045537,Deborah Davis,0,December 1992,0,12,Job Mobility in Post-Mao Cities: Increases on the Margins*
https://doi.org/10.1017/S030574100700121X,Eric Harwit,0,June 2007,1,98,"Building China's Telecommunications Network: Industrial Policy and the Role of Chinese State-Owned, Foreign and Private Domestic Enterprises*"
https://doi.org/10.1017/S0305741000009024,Allen S. Whiting,0,June 1990,0,1,The Third World in Chinese World Policy
https://doi.org/10.1017/S0305741000010754,T. S. Murty,0,June 1971,0,3,Tawang and “The Un-Negotiated Dispute”
https://doi.org/10.1017/S0305741012001385,Gregory P. Fairbrother,0,December 2012,1,25,Re-Shaping Education for Citizenship: Democratic National Citizenship in Hong Kong
https://doi.org/10.1017/S0305741000041023,James V. Feinerman,0,June 1992,0,3,China: Punishment Without Crime: Administrative Detention
https://doi.org/10.1017/S0305741000033567,Frances Wood,0,December 1985,0,21,A Pictorial History of Chinese Architecture: A Study of the Development of its Structural System and the Evolution of its Types
https://doi.org/10.1017/S0305741000001788,P. J. Honey,0,December 1961,0,5,Pham Van Dong's Tour
https://doi.org/10.1017/S0305741000027661,Winston L. Y. Yang,1,September 1988,0,126,Zhongguo “wenge” shinian shi (A History of the Ten Years of the Cultural Revolution of China)
https://doi.org/10.1017/S0305741000024115,Nicholas R. Lardy,0,December 1984,0,14,"Consumption and Living Standards in China, 1978–83"
https://doi.org/10.1017/S0305741000031076,Thomas B. Gold,0,September 1991,0,27,Youth and the State
https://doi.org/10.1017/S0305741009000265,Terry Bodenhorn,0,March 2009,4,18,Reconfiguring Chinese Nationalism: How the Qing Frontier and Its Indigenes Became Chinese
https://doi.org/10.1017/S0305741000036298,Robert Heuser,0,March 1978,0,6,Chinese Law of Foreign Trade: An Interview
https://doi.org/10.1017/S0305741015001101,Gene Cooper,0,September 2015,4,21,Van Gogh on Demand: China and the Ready Made
https://doi.org/10.1017/S0305741012001464,T. H. Barrett,0,December 2012,1,17,"Explorers and Scientists in China's Borderlands, 1880–1950"
https://doi.org/10.1017/S0305741000035141,Stig Thogersen,0,June 1995,0,5,The Paradox of Power in a People's Republic of China Middle School
https://doi.org/10.1017/S0305741000008328,Lev Deliusin,0,June 2000,0,3,Maliye partii Kitaya v borbe za demokratiyu (1928–1949) [Minor Chinese Political Parties in Struggle for Democracy (1928–1949)]
https://doi.org/10.1017/S0305741000047299,C. H. G. Oldham,0,December 1967,0,5,Eye-witness in China
https://doi.org/10.1017/S0305741008001513,C Patterson Giersch,0,December 2008,0,17,"The Making of the Chinese State: Ethnicity and Expansion on the Ming Borderlands, Shin Leo K"
https://doi.org/10.1017/S0305741016000230,Brian J. DeMare,0,March 2016,4,25,The Metamorphosis of Tianxian Pei: Local Opera under the Revolution (1949–1956)
https://doi.org/10.1017/S0305741009990348,Hugh D. R. Baker,0,September 2009,2,24,Chinese Kinship: Contemporary Anthropological Perspectives 
https://doi.org/10.1017/S0305741008000921,Heather Xiaoquan Zhang,0,September 2008,0,20,"China Urbanizes: Consequences, Strategies and Policies"
https://doi.org/10.1017/S0305741010000779,Hans Hendrischke,0,September 2010,1,22,China's Local Administration: Traditions and Changes in the Sub-national Hierarchy
https://doi.org/10.1017/S0305741000028873,Maurice Freedman,0,July 1967,0,2,The Future of the Overseas Chinese in Southeast Asia
https://doi.org/10.1017/S0305741012000902,Cheng Li (a1),0,September 2012,63,532,The End of the CCP's Resilient Authoritarianism
https://doi.org/10.1017/S0009443901000584,Eberhard Sandschneider,0,December 2001,0,6,Jürgen Domes (1932–2001)
https://doi.org/10.1017/S0305741000047329,Michel Oksenberg,0,December 1967,0,2,Political Participation in Communist China
https://doi.org/10.1017/S0009443901250591,Chang-tai Hung,0,December 2001,0,4,"Civilizing Chengdu: Chinese Urban Reform, 1895–1937"
https://doi.org/10.1017/S0305741000015897,Marianne Bastid,0,March 1985,0,8,"Research Guide to Education in China after Mao, 1977–1981"
https://doi.org/10.1017/S0305741000000461,Lucian W. Pye,0,June 1982,0,5,Organizational Behavior in Chinese Society
https://doi.org/10.1017/S0305741000006780,Gregor Benton,0,March 1975,0,3,The “Second Wang Ming Line” (1935–38)
https://doi.org/10.1017/S0305741000008584,Thomas Scharping,1,March 1984,0,99,The Role of Sent-Down Youth in the Chinese Cultural Revolution: The Case of Guangzhou
https://doi.org/10.1017/S0305741006000464,Julia Strauss,0,December 2006,0,36,Introduction: In Search of PRC History
https://doi.org/10.1017/S030574100001033X,Harold Isaacs,0,December 1965,0,3,MN Roy's Memoirs
https://doi.org/10.1017/S0305741000017689,Hugh D. R. Baker,0,March 1987,0,8,"The Chinese Recorder Index: A Guide to Christian Missions in Asia, 1867-1941, 2 Vols"
https://doi.org/10.1017/S0009443902000190,Marc J. Blecher,0,June 2002,0,101,Hegemony and Workers' Politics in China
https://doi.org/10.1017/S0305741000004410,Thomas Nivison Haining,0,December 1991,0,3,The History and the Life of Chinggis Khan (The Secret History of the Mongols)
https://doi.org/10.1017/S030574100002350X,Brunhild Staiger,0,September 1983,0,2,Xie Bingxin: Leben und Werk in der Volksrepublik China
https://doi.org/10.1017/S0305741000046415,Gavan McCormack,0,September 1992,0,3,Last Chance in Manchuria: The Diary of Chang Kia-ngau
https://doi.org/10.1017/S0305741000022359,Roderick MacFarquhar,0,December 1960,0,6,The 25th International Congress of Orientalists
https://doi.org/10.1017/S0305741008001380,Zhengxu Wang,0,December 2008,0,41,"China’s Embedded Activism: Opportunities and Constraints of a Social Movement, Ho Peter and Louis Edmonds Richard "
https://doi.org/10.1017/S0305741000034032,Joseph Bosco,0,March 1994,0,5,Faction versus Ideology: Mobilization Strategies in Taiwan's Elections*
https://doi.org/10.1017/S0305741000028708,Joseph C. Kun,0,July 1967,0,6,North Korea: Between Moscow and Peking
https://doi.org/10.1017/S0305741006001172,CHRISTOPHER HOWE,0,March 2007,0,21,Times of Change: A Memoir of Hong Kong's Governance 1950–1991
https://doi.org/10.1017/S0305741000041722,Peter Schran,0,March 1964,0,8,Handicrafts in Communist China
https://doi.org/10.1017/S0305741000034470,Kenneth J. DeWoskin,0,March 1994,0,4,"The Tao and the Logos: Literary Hermeneutics, East and West"
https://doi.org/10.1017/S030574100000134X,Richard Louis Edmonds and Herbert S. Yee,0,December 1999,0,29,Macau: From Portuguese Autonomous Territory to Chinese Special Administrative Region
https://doi.org/10.1017/S0009443901000353,Kenneth J. DeWoskin,0,September 2001,0,38,The WTO and the Telecommunications Sector in China
https://doi.org/10.1017/S0305741000014545,Michael Yahuda,0,June 1968,0,5,China: Yellow Peril
https://doi.org/10.1017/S0305741006000798,John James Kennedy,0,March 2007,0,49,From the Tax-for-Fee Reform to the Abolition of Agricultural Taxes: The Impact on Township Governments in North-west China
https://doi.org/10.1017/S0305741000036389,Norma Diamond,0,March 1978,0,9,The People of Taihang
https://doi.org/10.1017/S0305741000040546,Ernest P. Young,0,June 1979,0,4,"The Correspondence of GE Morrison, Vol 11, 1912–1920"
https://doi.org/10.1017/S0305741000041783,,0,March 1964,0,2,Press Communiqué of the 1963 session of the National People's Congress
https://doi.org/10.1017/S0305741000052565,Jasper Becker,0,June 1997,0,4,Real China: From Cannibalism to Karaoke
https://doi.org/10.1017/S0305741012000264,James Carter,0,March 2012,1,14,"Remote Homeland, Recovered Borderland: Manchus, Manchoukuo, and Manchuria, 1907–1985"
https://doi.org/10.1017/S0305741013000209,Ian Scott,0,March 2013,1,19,Policing in Hong Kong
https://doi.org/10.1017/S0305741009990816,Yinghong Cheng,0,December 2009,1,8,"The Chinese in Cuba, 1847–Now"
https://doi.org/10.1017/S0305741012001427,Howard Chiang,0,December 2012,2,18,Western Queers in China: Flight to the Land of Oz
https://doi.org/10.1017/S0305741000013400,Richard M. Pfeffer,0,June 1966,0,4,Fundamental Legal Documents of Communist China
https://doi.org/10.1017/S0305741013000805,Michael Dillon,0,September 2013,1,31,China Orders the World: Normative Soft Power and Foreign Policy
https://doi.org/10.1017/S0009443903000068,Andrew G. Walder and Yang Su,1,March 2003,2,264,"The Cultural Revolution in the Countryside: Scope, Timing and Human Impact"
https://doi.org/10.1017/S0305741015001368,William J. Hurst,0,December 2015,7,41,Labor Activists and the New Working Class in China: Strike Leaders’ Struggles
https://doi.org/10.1017/S0305741000000692,Byron Weng,0,September 1982,0,8,Some Key Aspects of the 1982 Draft Constitution of the People's Republic of China*
https://doi.org/10.1017/S030574100004234X,Marianne Bastid,0,June 1978,0,6,Comrade Chiang Ch'ing
https://doi.org/10.1017/S0305741000046373,Christopher Howe,0,September 1992,0,6,"Stability, Growth and Reform: Recent Performance and Prospects for the Chinese Economy in the 1990s"
https://doi.org/10.1017/S0305741000037498,Edwin A. Winckler,0,December 1976,0,5,Policy Oscillations in the People's Republic of China: A Reply
https://doi.org/10.1017/S0305741000010328,Dieter Heinzig,0,December 1965,0,3,Die volksrepublik China und das Recht der natinoalen Minderheiten
https://doi.org/10.1017/S0305741000020798,René Goldman,0,December 1962,0,18,The Rectification Campaign at Peking University: May—June 1957
https://doi.org/10.1017/S0305741000053054,Jack Gray,0,December 1994,0,2,China this Century
https://doi.org/10.1017/S0009443902300123,Hugh D. R. Baker,0,March 2002,0,3,Cantonese Society in a Time of Change
https://doi.org/10.1017/S0305741000043186,Allen S. Whiting,0,September 1994,0,11,"Uncertain Partners: Stalin, Mao, and the Korean War"
https://doi.org/10.1017/S0305741000032987,Frank Dikötter,0,March 1995,0,4,China in Transformation
https://doi.org/10.1017/S0305741000046026,Robert Michael Field,0,December 1979,0,9,A Slowdown in Chinese Industry
https://doi.org/10.1017/S0305741000014223,Robert Michael Field,0,September 1993,0,5,China: Reform and the Role of the Plan in the 1990s
https://doi.org/10.1017/S0305741000017902,Ramon H. Myers,0,June 1989,0,6,Economic Development in Provincial China: The Central Shaanxi Since 1930
https://doi.org/10.1017/S0305741000027971,Sidney Klein,0,January 1966,0,2,The Rate and Pattern of Industrial Growth in Communist China
https://doi.org/10.1017/S0305741000014636,Leo F. Goodstadt,1,September 2000,0,120,China and the Selection of Hong Kong's Post-Colonial Political Elite
https://doi.org/10.1017/S0305741007002482,,0,December 2007,0,11,Index to Quarterly Chronicle
https://doi.org/10.1017/S0305741000044830,Keith Pratt,0,September 1970,0,3,Studies in the Social History of China and Nicholas Tarling
https://doi.org/10.1017/S0305741000011097,Perry Link,0,March 1974,0,3,"Dianying: Electric Shadows, An Account of Films and the Film Audience in China"
https://doi.org/10.1017/S030574100001897X,Philip Denwood,0,September 1990,0,6,Human Rights in the People's Republic of China
https://doi.org/10.1017/S0305741005320261,Xun Zhou,0,June 2005,0,9,"The Troublesome Legacy of Commissioner Lin: The Opium Trade and Opium Suppression in Fujian Province, 1820s to 1920s"
https://doi.org/10.1017/S0305741000029970,Gregor Benton,0,June 1985,0,5,Two Purged Leaders of Early Chinese Communism
https://doi.org/10.1017/S0305741000012194,Robert McCormick,0,March 1980,0,4,Central Broadcasting and Television University
https://doi.org/10.1017/S0305741000001090,David S. G. Goodman,0,December 1982,0,3,Wild Lilies: Poisonous Weeds 
https://doi.org/10.1017/S0305741000035463,John Bryan Starr,0,September 1976,0,6,From the 10th Party Congress to the Premiership of Hua Kuo-Feng: The Significance of the Colour of the Cat
https://doi.org/10.1017/S0305741000004082,Harry Harding,0,March 2000,0,13,China Joins the World: Progress and Prospects
https://doi.org/10.1017/S0305741011000828,Danning Wang,0,September 2011,2,23,iChina: The Rise of the Individual in Modern Chinese Society
https://doi.org/10.1017/S0305741000049432,P. Christian Hauswedell,0,September 1969,0,2,"The Broken Triangle: Peking, Djakarta and the PKI"
https://doi.org/10.1017/S0305741000005099,Julia C. Strauss,0,December 1995,0,2,China's Republican Revolution
https://doi.org/10.1017/S0305741000031337,Tim Wright,0,September 1991,0,4,Bureaucracy and Famine in Eighteenth Century China
https://doi.org/10.1017/S0305741000048578,W.A.C. Adie,0,March 1965,0,4,Soviet Scientist in Red China
https://doi.org/10.1017/S0305741000031064,Michel Bonnin and Yves Chevrier,0,September 1991,0,35,The Intellectual and the State: Social Dynamics of Intellectual Autonomy During the Post-Mao Era
https://doi.org/10.1017/S0305741000045239,T. H. Barrett,0,June 1996,0,2,Outstretched Leaves on his Bamboo Staff: Studies in Honour of Goran Malmqvist on his 70th Birthday
https://doi.org/10.1017/S0305741015001071,Géraldine Fiss,0,September 2015,5,18,Verse Going Viral: China's New Media Scenes
https://doi.org/10.1017/S0305741014001179,"Xiaobing Wang (a1), Chengfang Liu (a2), Linxiu Zhang (a3), Yaojiang Shi (a4), Scott Rozelle (a5) and Prashant Loyalka (a6)...",0,December 2014,5,62,Response to the Commentary “Reassessing Disparity in Access to Higher Education in Contemporary China”*
https://doi.org/10.1017/S0305741000047652,Ian Seckington,0,December 1997,0,8,"The Chinese Conception of Human Rights: The Debate on Human Rights in China, 1898–1945"
https://doi.org/10.1017/S0305741015001174,Jude Howell (a1),0,September 2015,9,196,Shall We Dance
https://doi.org/10.1017/S0305741000033087,Colina MacDougall,1,March 1995,0,87,Tibet: Survival in Question
https://doi.org/10.1017/S0009443901390599,Jorge Manuel Flores,0,December 2001,0,3,Sinica Lusitana 1
https://doi.org/10.1017/S030574100700149X,Nancy Shatzman Steinhardt,0,June 2007,0,7,"Between Heaven and Modernity: Restructuring Suzhou, 1895–1937"
https://doi.org/10.1017/S0305741000000825,D. E. Pollard,0,September 1982,0,20,Mandarin Ducks and Butterflies: Popular Fiction in Early Twentieth-Century Chinese Cities
https://doi.org/10.1017/S0305741000010067,David L. Snellgrove,1,September 1965,0,108,Religious Observances in Tibet
https://doi.org/10.1017/S0305741000048888,Henry G. Schwarz,0,June 1965,0,2,Islam in China
https://doi.org/10.1017/S0305741000049171,Robert Michael Field,0,June 1969,0,6,A Note on the Population of Communist China
https://doi.org/10.1017/S0305741000022827,Hugh Howse,0,June 1960,0,10,The Use of Radio in China
